 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15
71,0,0,43.601,87.762,0,0,43.761,86.482,2,55,41.521,71.282,0,1,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,4,45.521,8.560
72,0,0,43.601,87.762,0,0,43.761,86.482,1,9,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,15,45.521,8.560
73,0,0,43.601,87.762,0,0,43.761,86.482,0,2,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,9,45.521,8.560
74,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,6,45.521,8.560
75,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,1,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,1,45.521,8.560
76,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,3,42.321,26.081,0,1,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
77,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,3,42.321,26.081,0,1,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
78,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,2,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
79,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,1,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
80,0,0,43.601,87.762,0,1,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,3,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
81,0,5,43.601,87.762,0,3,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,4,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
82,0,45,43.601,87.762,0,52,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,12,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
83,0,157,43.601,87.762,0,136,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,17,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
84,9,179,43.601,87.762,2,52,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,14,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
85,8,81,43.601,87.762,1,18,43.761,86.482,0,1,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,8,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
86,3,20,43.601,87.762,0,3,43.761,86.482,0,1,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,1,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
87,0,3,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,1,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
88,0,1,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,1,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
89,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
